"",">=0.001",">=1e-04",">=1e-05"
"mean_values",4.57701544112111,5.79693630229678,7.97695367331514
"2.5%",0,0.0241916453597784,3.11022139625728
"50%",0.159628211807509,2.87888314919533,8.30679992398524
"97.5%",11.5107173814632,12.7867846407876,11.8873671725956
